Freq	word1	word2	pos1	pos2
24	through	almost	ii	rr
104	allow	to	vvi	to
96	than	English	ii22	nn1
111	executed	the	vvd	at
42	evil	has	nn1	vhz
51	body	made	nn1	vvd
30	Robert	John	np1	np1
108	cross	sections	nn1	nn2
33	Banco	do	np1	vd0
108	chin	to	nn1	ii
28	worth	from	nn1	ii
50	cut	government	vvi	nn1
49	brought	our	vvn	appge
96	big	truck	jj	nn1
24	distinct	elements	jj	nn2
26	Turning	away	vvg	rl
47	fish	dishes	nn	nn2
105	than	White	csn	jj
36	for	networks	if	nn2
25	an	unrecognizable	at1	jj
77	lamps	are	nn2	vbr
273	and	relax	cc	vvi
33	Brosnan	says	np1	vvz
39	and	manic	cc	jj
41	wavelength	is	nn1	vbz
57	your	mistress	appge	nn1
34	whose	employees	ddqge	nn2
28	found	serious	vvd	jj
40	campers	are	nn2	vbr
3546	evolution	of	nn1	io
59	York	mayor	np1	nn1
36	have	adjusted	vhi	vvn
34	mass	layoffs	jj	nn2
25	create	learning	vvi	vvg
62	homed	in	vvd	rp
26	taking	half	vvg	db
38	worried	than	jj	csn
89	other	violent	jj	jj
41	cry	or	nn1	cc
320	with	smoke	iw	nn1
126	big	kid	jj	nn1
116	Anderson	had	np1	vhd
48	children	like	nn2	vv0
185	ambulance	and	nn1	cc
37	been	chewing	vbn	vvg
113	shallow	pan	jj	nn1
33	smoke	pouring	nn1	vvg
103	still	our	rr	appge
86	as	socially	csa	rr
34	retaliated	against	vvd	ii
27	musicals	in	nn2	ii
37	he	winks	pphs1	vvz
24	is	spilled	vbz	vvn
169	achieve	and	vvi	cc
1210	that	process	dd1	nn1
85	transaction	and	nn1	cc
35	where	Clinton	rrq	np1
81	neatly	folded	rr	vvn
491	the	post-Cold	at	jj
476	next	stop	md	nn1
73	up	nine	rp	mc
26	that	Alicia	cst	np1
32	hypocritical	to	jj	to
27	Palestinian	town	jj	nn1
7148	them	out	ppho2	rp
41	coincidence	and	nn1	cc
47	space	flights	nn1	nn2
1880	it	remains	pph1	vvz
25	nominee	with	nn1	iw
34	detoxification	and	nn1	cc
29	his	murdered	appge	jj
39	the	pavements	at	nn2
70	still	as	rr	ii
31	modern	concept	jj	nn1
24	Turns	back	vvz	rp
41	natural	affinity	jj	nn1
31	OF	U.S.	io	np1
30	with	MVP	iw	np1
156	advertisements	and	nn2	cc
45	who	registered	pnqs	vvd
93	left	at	vvd	rr21
32	does	actually	vdz	rr
42	dust	by	nn1	ii
1034	Until	now	ii	rt
1156	questions	from	nn2	ii
74	doctrines	that	nn2	cst
368	about	protecting	ii	vvg
214	would	stick	vm	vvi
28	Madonna	with	np1	iw
52	well	coated	rr	vvn
51	that	demands	cst	nn2
208	still	closed	rr	vvn
43	is	dumping	vbz	vvg
25	own	five	da	mc
89	available	the	jj	at
47	blaze	was	nn1	vbdz
39	color	studies	nn1	nn2
31	Brothers	Big	nn2	jj
391	he	denied	pphs1	vvd
275	duty	is	nn1	vbz
27	wonderful	holiday	jj	nn1
90	cut	or	vvn	cc
119	The	terrible	at	jj
56	time	holding	nnt1	vvg
30	since	James	cs	np1
89	like	milk	ii	nn1
126	transistor	radio	nn1	nn1
69	at	moving	ii	vvg
54	the	fascia	at	nn1
32	always	succeed	rr	vvi
48	through	middle	ii	jj
183	factors	is	nn2	vbz
84	always	let	rr	vv0
69	The	Allies	at	nn2
86	groups	including	nn2	ii
90	By	our	ii	appge
171	more	subdued	rgr	jj
48	abuse	services	nn1	nn2
29	bathroom	humor	nn1	nn1
31	visited	all	vvd	db
31	were	soaked	vbdr	jj
35	million	vehicles	m1	nn2
37	to	Jane	ii22	np1
81	associate	pastor	jj	nn1
65	I	an	ppis1	at1
272	evidence	will	nn1	vm
82	appearance	since	nn1	ii
139	houses	to	nn2	ii
3927	World	Series	nn1	nn
990	hundred	feet	m	nn2
36	universities	like	nn2	ii
50	where	scientists	cs	nn2
41	appoints	the	vvz	at
25	own	calls	da	nn2
86	the	drivetrain	at	nn1
26	attendance	policy	nn1	nn1
107	variability	and	nn1	cc
95	the	enclave	at	nn1
65	review	has	nn1	vhz
41	story	altogether	nn1	rr
50	as	overly	csa	rr
25	my	overnight	appge	jj
32	examining	some	vvg	dd
25	FA	journal	np1	nn1
64	also	without	rr	iw
77	ads	will	nn2	vm
35	Limit	the	vv0	at
32	Mr.	Mailer	nnb	np1
535	has	everything	vhz	pn1
42	says	founder	vvz	nn1
249	what	new	ddq	jj
159	the	departing	at	jj
32	the	groans	at	nn2
51	an	unpaved	at1	jj
53	other	armed	jj	jj
32	higher	amount	jjr	nn1
50	saying	everything	vvg	pn1
41	Acting	is	vvg	vbz
38	modern	house	jj	nn1
24	bodily	from	rr	ii
30	to	employer	ii	nn1
73	have	influence	vhi	nn1
48	published	three	vvn	mc
44	have	nine	vhi	mc
372	allow	that	vvi	dd1
41	sizable	minority	jj	nn1
37	Al	Fayed	np1	jj
115	another	series	dd1	nn
120	assist	the	vv0	at
188	developer	who	nn1	pnqs
29	vanity	plate	nn1	nn1
31	Forty-three	years	mc	nnt2
194	ground	here	nn1	rl
24	shot	like	vvn	ii
112	memorial	in	nn1	ii
43	having	driven	vhg	vvn
31	kept	away	vvn	rl
55	Behind	you	ii	ppy
28	Mrs.	Paulson	nnb	np1
152393	that	he	cst	pphs1
40	register	with	vv0	iw
104	for	aesthetic	if	jj
34	PEOPLE	ARE	nn	vbr
33	small	stock	jj	nn1
46	celebrities	that	nn2	cst
37	alerted	me	vvd	ppio1
176	monster	that	nn1	cst
127	law	required	nn1	vvn
30	doctor	once	nn1	rr
92	critical	infrastructure	jj	nn1
40	as	Josh	csa	np1
126	talk	that	vvi	dd1
110	always	left	rr	vvn
31	enough	gold	dd	nn1
298	As	a	csa	at1
361	get	these	vv0	dd2
98	hypotheses	are	nn2	vbr
40	said	authorities	vvd	nn2
82	outside	by	rl	ii
28	for	relieving	if	vvg
32	weapons	within	nn2	ii
264	Jewish	Community	jj	nn1
36	and	flood	cc	nn1
78	experience	under	nn1	ii
27	had	thanked	vhd	vvn
249	the	enrollment	at	nn1
223	sent	off	vvn	rp
132	for	regulating	if	vvg
44	Cutler	and	np1	cc
439	a	wing	at1	nn1
115	just	stopped	rr	vvd
26	are	camping	vbr	vvg
39	Future	plans	jj	nn2
122	been	terrible	vbn	jj
39	promising	signs	jj	nn2
140	trailing	the	vvg	at
37	pray	it	vv0	pph1
25	by	scattering	ii	vvg
43	from	escalating	ii	vvg
52	the	bogs	at	nn2
80	fifth	on	md	ii
35	more	literate	rgr	jj
24	even	suspect	rr	vvi
211	with	curiosity	iw	nn1
44	TV	of	nn1	io
26	my	composition	appge	nn1
74	interrupted	when	vvn	cs
92	excellent	health	jj	nn1
117	woman	not	nn1	xx
59	with	chopsticks	iw	nn2
46	only	momentarily	rr	rr
52	those	prisoners	dd2	nn2
45	many	airlines	da2	nn2
801	the	proposition	at	nn1
26	former	ruling	da	jj
174	potential	danger	jj	nn1
85	those	cards	dd2	nn2
121	a	fraudulent	at1	jj
35	are	crude	vbr	jj
41	from	mixing	ii	vvg
64	quick	buck	jj	nn
132	initial	step	jj	nn1
28	Federal	workers	jj	nn2
128	beckoned	to	vvd	ii
61	its	haunches	appge	nn2
78	the	parquet	at	nn1
39	readout	of	nn1	io
25	previously	provided	rr	vvn
25	security	plans	nn1	nn2
657	a	beating	at1	nn1
43	Raymond	is	np1	vbz
24	suit	as	nn1	ii
50	investing	it	vvg	pph1
67	an	out-of-court	at1	jj
81	may	succeed	vm	vvi
145	But	usually	ccb	rr
24	the	chromosphere	at	nn1
149	text	itself	nn1	ppx1
3676	had	an	vhn	at1
48	Palestinian	entity	jj	nn1
33	caught	in	vvn	rp
47	Joliet	Catholic	np1	nn1
108	tears	when	nn2	rrq
198	my	junior	appge	jj
29	for	somehow	if	rr
332	class	to	nn1	ii
144	public	perceptions	jj	nn2
28	some	reward	dd	nn1
24	body	density	nn1	nn1
62	studies	reported	nn2	vvn
39	as	meat	csa	nn1
175	thousands	who	m	pnqs
35	typically	done	rr	vdn
116	technical	or	jj	cc
25	are	April	vbr	npm1
53	boat	by	nn1	ii
27	noble	savages	jj	nn2
54	by	modeling	ii	vvg
112	finite	number	jj	nn1
34	He	thanks	pphs1	vvz
34	refuse	of	nn1	io
60	collected	as	vvn	ii
32	your	go-to	appge	nn1
25	The	Safe	at	jj
28	DATELINE	Hidden	np1	np1
31	well	forget	rr22	vvi
27	was	stuffy	vbdz	jj
547	now	going	rt	vvgk
59	Sciences	and	nn2	cc
96	very	necessary	rg	jj
61	quite	wonderful	rg	jj
90	appropriate	measures	jj	nn2
54	their	adoptive	appge	jj
34	and	vineyard	cc	nn1
29	taxes	levied	nn2	vvn
35	to	apprentice	ii	nn1
199	and	thrust	cc	vvd
77	experts	to	nn2	ii
31	says	chef	vvz	nn1
40	no	arguments	at	nn2
172	world	system	nn1	nn1
25	family	poverty	nn1	nn1
142	than	none	csn	pn
37	them	freedom	ppho2	nn1
47	Several	important	da2	jj
37	on	signing	ii	vvg
30	and	Trina	cc	np1
32	not	safely	xx	rr
77	compiled	the	vvd	at
210	Iraq	now	np1	rt
157	and	boost	cc	vv0
71	designer	or	nn1	cc
28	large	systems	jj	nn2
60	that	pleased	cst	vvd
30	that	Doctor	cst	nnb
80	This	despite	dd1	ii
53	of	better	ii22	jjr
29	Hutch	said	np1	vvd
27	afternoon	breeze	nnt1	nn1
68	killer	has	nn1	vhz
24	pass	before	vv0	ii
25	All	cases	db	nn2
60	idea	that	nn1	dd1
1743	the	studies	at	nn2
521	channels	of	nn2	io
57	intelligent	as	jj	csa
43	from	E.	ii	np1
54	hit	for	vvi	if
41	Alicia	and	np1	cc
95	maybe	someday	rr	rt
59	diners	and	nn2	cc
280	and	wellness	cc	nn1
177	strengthen	its	vvi	appge
66	crying	with	vvg	iw
60	two	Palestinian	mc	jj
26	shape	while	nn1	cs
62	First	Time	md	nnt1
38	Foley	says	np1	vvz
37	the	Kerner	at	np1
27	flooded	her	vvd	ppho1
31	more	confused	rrr	vvn
42	then	straight	rt	rr
73	on	tradition	ii	nn1
257	found	these	vvd	dd2
42	n't	spring	xx	vvi
27	beat	that	vv0	dd1
353	That	wo	dd1	vm
41	innovative	way	jj	nn1
35	a	chateau	at1	nn1
95	moved	past	vvn	ii
138	pecan	pie	nn1	nn1
37	into	student	ii	nn1
175	white	shark	jj	nn1
70	nearly	naked	rr	jj
32	email	that	nn1	cst
74	which	separates	ddq	vvz
122	the	airy	at	jj
130	this	investment	dd1	nn1
53	did	sleep	vdd	vvi
264	man	as	nn1	ii
84	first-served	basis	jj	nn1
254	head	coaching	nn1	nn1
102	Luke	Skywalker	np1	np1
56	unclear	when	jj	cs
1260	just	talking	rr	vvg
128	traces	its	vvz	appge
95	into	light	ii	nn1
37	even	newer	rr	jjr
57	petty	cash	jj	nn1
237	claims	were	nn2	vbdr
142	leader	from	nn1	ii
24	as	Indigenous	csa	jj
25	Mr.	BURKHART	nnb	np1
78	people	pick	nn	vv0
85	roof	at	nn1	ii
395	observer	of	nn1	io
44	diced	green	vvd	jj
624	making	more	vvg	dar
172	his	management	appge	nn1
35	strategic	positions	jj	nn2
67	favorable	view	jj	nn1
28	Evening	with	nnt1	iw
59	of	correspondents	io	nn2
35	extrasensory	perception	jj	nn1
85	assured	the	vvn	at
77	art	may	nn1	vm
134	as	income	csa	nn1
296	American	is	nn1	vbz
147	ago	my	ra	appge
168	baby	steps	nn1	nn2
37	constraints	to	nn2	to
37	be	jointly	vbi	rr
32	Worked	in	vvn	ii
261	from	schools	ii	nn2
27	sound	field	nn1	nn1
40	as	drunk	rg	jj
57	controlled	a	vvd	at1
80	and	braced	cc	vvd
41	like	aspirin	ii	nn
31	TO	LEAVE	to	vvi
37	A	completely	at1	rr
272	new	nuclear	jj	jj
460	in	balance	ii	nn1
34	get	after	vvi	cs
75	no	deaths	at	nn2
51	citizen	involvement	nn1	nn1
25	the	unsubstantiated	at	jj
64	farm	laborers	nn1	nn2
33	what	appeals	ddq	vvz
40	State	governments	vv0	nn2
29	stamped	into	vvn	ii
147	between	teacher	ii	nn1
76	recent	figures	jj	nn2
25	mass	rallies	jj	nn2
32	were	cured	vbdr	vvn
150	galaxy	of	nn1	io
33	S.	B.	np1	np1
34	setting	my	vvg	appge
46	tiny	corner	jj	nn1
28	months	thereafter	nnt2	rt
40	land	safely	vvi	rr
30	muffin	mix	nn1	nn1
36	particular	teaching	jj	nn1
74	local	concerns	jj	nn2
86	baby	teeth	nn1	nn2
161	develop	nuclear	vvi	jj
24	in	wolf	ii	nn1
37	say	lawyers	vv0	nn2
52	district	does	nn1	vdz
100	with	press	iw	nn1
34	system	actually	nn1	rr
88	like	talking	vvi	vvg
243	new	science	jj	nn1
68	public	sympathy	jj	nn1
27	Gonzalo	Guerrero	np1	np1
31	carnival	is	nn1	vbz
60	lessons	she	nn2	pphs1
33	and	Conditioning	cc	nn1
857	mission	was	nn1	vbdz
464	free	man	jj	nn1
37	are	wandering	vbr	vvg
39	technological	prowess	jj	nn1
75	gems	of	nn2	io
47	attitude	I	nn1	ppis1
25	state	interference	nn1	nn1
37	point	across	nn1	ii
40	a	licking	at1	nn1
80	is	puzzle	vbz	nn1
92	our	lands	appge	nn2
41	ethnic	difference	jj	nn1
128	softens	the	vvz	at
34	care	only	vv0	rr
35	pounding	down	vvg	rp
238	felt	for	vvn	if
29	which	parent	ddq	nn1
46	picnic	baskets	nn1	nn2
2074	She	gave	pphs1	vvd
44	burning	questions	jj	nn2
102	lying	beside	vvg	ii
37	men	seeking	nn2	vvg
44	classical	style	jj	nn1
32	existed	under	vvd	ii
46	power	position	nn1	nn1
323	those	I	dd2	ppis1
344	about	U.S.	ii	np1
26	saving	the	ii	at
255	election	will	nn1	vm
32	That	speaks	dd1	vvz
43	girl	playing	nn1	vvg
34	particular	shape	jj	nn1
105	critics	contend	nn2	vv0
36	anybody	we	pn1	ppis2
26	like	that-	ii	jj
118	had	as	vhn	ii
25	calipers	and	nn2	cc
70	your	spot	appge	nn1
73	natural	product	jj	nn1
669	Russia	has	np1	vhz
28	are	plummeting	vbr	vvg
2397	ago	that	ra	cst
61	deeper	problem	jjr	nn1
24	it	elevates	pph1	vvz
25	or	absorbed	cc	vvn
28	competencies	needed	nn2	vvn
451	her	future	appge	nn1
31	allow	customers	vv0	nn2
140	of	virgin	io	jj
34	and	introspection	cc	nn1
676	and	top	cc	nn1
46	happening	or	vvg	cc
79	to	Bishop	ii	np1
69	and	memos	cc	nn2
64	is	wiped	vbz	vvn
33	researchers	still	nn2	rr
224	begins	when	vvz	rrq
78	radio	audience	nn1	nn1
28	Pierre	was	np1	vbdz
24	conceal	and	vvi	cc
68	down	harder	rp	rrr
43	laced	his	vvd	appge
42	this	reminder	dd1	nn1
127	those	among	dd2	ii
147	profound	implications	jj	nn2
529	was	hard	vbdz	rr
51	four-part	series	jj	nn
55	sexual	stimuli	jj	nn2
24	pilot	must	nn1	vm
85	own	reputation	da	nn1
42	campus	had	nn1	vhd
37	someone	playing	pn1	vvg
37	Insurance	Corp.	nn1	np1
31	prime	responsibility	jj	nn1
34	cold	call	jj	nn1
32	edit	it	vv0	pph1
69	himself	came	ppx1	vvd
33	transplantation	is	nn1	vbz
44	the	Kings	at	np1
27	case	appears	nn1	vvz
50	bold	steps	jj	nn2
428	cancel	the	vvi	at
43	till	noon	ii	nnt1
25	Islamic	traditions	jj	nn2
199	been	quick	vbn	jj
56	gasoline	at	nn1	ii
26	come	rushing	vvi	vvg
33	freed	himself	vvd	ppx1
47	Flowers	of	nn2	io
26	nodded	off	vvn	rp
36	fatal	car	jj	nn1
34	feeling	from	vvg	ii
343	Teachers	of	nn2	io
435	romantic	comedy	jj	nn1
24	in	Cajun	ii	np1
57	to	Hussein	ii	np1
53	its	talons	appge	nn2
93	Gaza	is	np1	vbz
31	Black	folk	jj	nn
292	faith	with	nn1	iw
113	salad	in	nn1	ii
42	grabbed	from	vvn	ii
28	has	skillfully	vhz	rr
263	case	as	nn1	csa
495	they	enjoy	pphs2	vv0
52	lashed	the	vvd	at
56	The	Africans	at	nn2
398	adds	up	vvz	ii21
35	my	congregation	appge	nn1
91	Mike	in	np1	ii
89	stretch	marks	nn1	nn2
197	the	republican	at	jj
52	They	compared	pphs2	vvd
52	to	chafe	to	vvi
158	Still	he	rr	pphs1
45	of	adulation	io	nn1
36	no	legislative	at	jj
71	standardization	sample	nn1	nn1
213	turn	her	vvi	ppho1
72	also	changing	rr	vvg
34	of	either	ii22	rr
25	young	policeman	jj	nn1
36	principles	governing	nn2	vvg
46	to	Trinidad	ii	np1
50	Albert	had	np1	vhd
64	more	hard	rgr	jj
190	an	herb	at1	nn1
24	focuses	a	vvz	at1
155	n't	stupid	xx	jj
46	to	Armstrong	ii	np1
32	this	Halloween	dd1	nnt1
92	failed	him	vvd	ppho1
116	that	Terry	cst	np1
39	post-war	era	jj	nn1
317	local	high	jj	jj
68	supportive	family	jj	nn1
300	the	Series	at	nn
100	family	group	nn1	nn1
154	calls	about	nn2	ii
26	whipped	them	vvd	ppho2
61	this	astonishing	dd1	jj
25	government	open	nn1	vv0
26	seated	between	vvn	ii
54	for	imposing	if	vvg
28	narrative	events	jj	nn2
50	dabbles	in	vvz	ii
47	Price	has	np1	vhz
72	the	funk	at	nn1
27	least	talk	rr22	vvi
24	calculates	a	vvz	at1
162	trip	across	nn1	ii
36	previously	agreed	rr	vvn
86	dismiss	this	vvi	dd1
27	extra	calcium	jj	nn1
189	Island	and	nnl1	cc
26	the	Manville	at	np1
112	clear	case	jj	nn1
69	flying	public	jj	nn1
40	Sugar	is	nn1	vbz
118	sports	as	nn2	csa
77	this	obligation	dd1	nn1
33	up	due	rp	ii21
31	of	laid	rr22	vvn
24	Financial	in	np1	ii
38	added	on	vvd	rp
113	music	played	nn1	vvn
3149	other	women	jj	nn2
33	research	objectives	nn1	nn2
24	merchant	marine	nn1	jj
1885	of	memory	io	nn1
33	California	Institute	np1	nn1
26	Douglas	M.	np1	nn1
73	the	fencing	at	nn1
209	your	core	appge	nn1
149	Chris	Matthews	np1	np1
76	a	typhoon	at1	nn1
54	help	many	vvi	da2
69	The	Sept.	at	npm1
471	the	disparity	at	nn1
67	detonation	of	nn1	io
97	flights	to	nn2	to
77	the	minuscule	at	jj
409	from	all	ii22	db
67	collective	self-esteem	jj	nn1
313	after	another	cs	dd1
41	further	attempts	jjr	nn2
27	and	spray	cc	vvi
76	He	especially	pphs1	rr
86	state	in	nn1	ii31
201	more	abundant	rgr	jj
564	the	magnificent	at	jj
51	spatter	of	nn1	io
409	done	when	vdn	cs
33	often	such	rr	da
36	reprimand	from	nn1	ii
53	these	newcomers	dd2	nn2
316	some	papers	dd	nn2
67	tuberculosis	is	nn1	vbz
32	more	dissatisfied	rgr	jj
61	timing	analysis	nn1	nn1
27	and	endorsing	cc	vvg
33	as	investments	csa	nn2
54	submissions	to	nn2	ii
29	than	someone	ii22	pn1
60	the	transitory	at	jj
30	AIDS	patient	nn1	nn1
140	more	snow	dar	nn1
491	I	sighed	ppis1	vvd
32	Men	is	nn2	vbz
26	should	necessarily	vm	rr
84	new	comedy	jj	nn1
513	guidelines	and	nn2	cc
84	great	river	jj	nn1
34	Greece	for	np1	if
25	physiological	measures	jj	nn2
75	at	cutting	ii	vvg
101	issues	that	vvz	cst
33	national	society	jj	nn1
179	nine	states	mc	nn2
49	government	as	nn1	ii31
48	mother	how	nn1	rrq
24	him	atop	ppho1	ii
76	and	protesters	cc	nn2
60	police	blotter	nn2	nn1
329	could	let	vm	vvi
355	decision	will	nn1	vm
55	imagined	as	vvn	ii
72	Roll	Hall	vv0	nn1
64	meaning	can	nn1	vm
73	increased	economic	jj	jj
45	covering	its	vvg	appge
42	ball	a	nn1	rr21
82	every	high	at1	jj
25	by	Burton	ii	np1
56	American	missionaries	jj	nn2
24	of	Crystal	io	np1
108	but	bad	ccb	jj
82	by	Calvin	ii	np1
38	disconnection	from	nn1	ii
158	six	straight	mc	jj
83	The	powers	at	nn2
26	be	orderly	vbi	jj
55	striking	it	vvg	pph1
70	those	towns	dd2	nn2
300	for	color	if	nn1
25	other	suspected	jj	jj
34	glow	is	nn1	vbz
24	light	passing	jj	nn1
24	by	prostitutes	ii	nn2
72	safety	harness	nn1	nn1
56	libraries	have	nn2	vh0
27	is	disrespectful	vbz	jj
31	water	hyacinth	nn1	nn1
70	pocket	when	nn1	cs
58	and	Sergei	cc	np1
31	Jim	Zumbo	np1	np1
235	Vietnam	is	np1	vbz
25	embraced	with	vvn	iw
322	good	fit	jj	jj
45	Essentially	a	rr	at1
622	an	infinite	at1	jj
33	nature	films	nn1	nn2
157	bittersweet	chocolate	jj	nn1
85	rebellion	of	nn1	io
80	into	neighboring	ii	jj
572	trust	me	vvi	ppio1
118	best	sources	jjt	nn2
37	Our	personal	appge	jj
26	likely	still	jj	rr
26	and	squeaked	cc	vvd
31	tireless	and	jj	cc
1456	doses	of	nn2	io
52	in	really	rp	rr
27	problem-solving	model	nn1	nn1
29	your	representative	appge	nn1
58	better	then	rrr	rt
46	with	awareness	iw	nn1
265	was	lined	vbdz	vvn
29	protested	his	vvd	appge
73	architecture	critic	nn1	nn1
38	cash	bonus	nn1	nn1
78	for	endless	if	jj
52	servant	girl	nn1	nn1
191	like	Richard	ii	np1
92	hurting	people	vvg	nn
32	one	felt	pn122	vvd
277	can	express	vm	vvi
207	moved	them	vvd	ppho2
36	and	puckered	cc	vvd
33	intense	pleasure	jj	nn1
198	gently	with	rr	iw
31	entire	two	jj	mc
58	Once	their	cs	appge
32	like	cooking	ii	nn1
313	council	member	nn1	nn1
41	for	delicate	if	jj
238	up	less	rp	dar
28	immigration	have	nn1	vh0
75	strong	earnings	jj	nn2
204	CEOs	of	nn2	io
37	us	whether	ppio2	csw31
43	a	wind-up	at1	nn1
113	classmates	who	nn2	pnqs
66	colleagues	to	nn2	ii
83	about	whats	ii	nn2
40	Dukakis	was	np1	vbdz
47	recruiting	office	nn1	nn1
26	reopened	with	vvn	iw
52	distinctions	were	nn2	vbdr
113	n't	have	xx	vh0
29	equipment	through	nn1	ii
141	case	today	nn1	rt
962	the	exclusive	at	jj
56	really	say	rr	vv0
181	MARK	POTTER	np1	np1
26	which	charge	ddq	vv0
89	knowledge	structures	nn1	nn2
202	article	entitled	nn1	vvn
52	only	successful	jj	jj
72	videotape	was	nn1	vbdz
109	these	positive	dd2	jj
39	your	tooth	appge	nn1
57	abolished	and	vvn	cc
204	ability	or	nn1	cc
28	gold	beads	nn1	nn2
53	Serbs	will	np1	vm
43	concentrate	in	vv0	ii
509	the	firms	at	nn2
43	then	picking	rt	vvg
38	other	cuts	jj	nn2
107	and	morbidity	cc	nn1
39	often	delayed	rr	vvn
68	of	mahogany	io	nn1
45	have	washed	vhi	vvn
26	factions	were	nn2	vbdr
49	boot	heels	nn1	nn2
37	work	an	vv0	at1
44	kept	as	vvn	rg
10728	a	deep	at1	jj
51	incongruous	with	jj	iw
33	white	smile	jj	nn1
83	raid	by	nn1	ii
67	grated	Parmesan	vvd	np1
69	Baghdad	or	np1	cc
232	put	our	vvd	appge
256	park	bench	nn1	nn1
52	La	Cruz	np1	np1
119	am	feeling	vbm	vvg
49	salary	by	nn1	ii
110	darkness	to	nn1	ii
46	officials	sought	nn2	vvd
28	dubbed	in	vvn	ii
148	another	eight	dd1	mc
47	and	lacy	cc	jj
38	gene	to	nn1	ii
37	making	at	vvg	rr21
29	recovery	were	nn1	vbdr
95	kind	for	nn1	if
29	focus	to	vv0	ii
37	gray	squirrel	jj	nn1
72	light	rays	jj	nn2
32	Mr.	MUELLER	nnb	np1
29	on	Lucy	ii	np1
129	by	Journal	ii	nn1
27	cytoplasm	of	nn1	io
36	piece	just	nn1	rr
44	TOP	OF	ii32	ii33
155	and	coats	cc	nn2
25	son	plays	nn1	vvz
146	current	tax	jj	nn1
248	Two	minutes	mc	nnt2
32	III	to	mc	to
51	May	he	vm	pphs1
24	intermediate	scrutiny	jj	nn1
38	or	exploring	cc	vvg
45	WILLIAM	SESSIONS	np1	nnt2
61	bulging	eyes	vvg	nn2
44	manager	when	nn1	cs
55	repercussions	in	nn2	ii
90	composting	is	nn1	vbz
36	then	leave	rt	vvi
30	same	facility	da	nn1
38	maternal	love	jj	nn1
29	blame	this	vv0	dd1
35	of	Weight	io	nn1
28	development	expert	nn1	nn1
490	joining	a	vvg	at1
38	earnings	this	nn2	dd1
24	stained	teeth	jj	nn2
27	box	offices	nn1	nn2
122	descended	into	vvd	ii
148	with	identical	iw	jj
98	hitched	a	vvd	at1
81	Their	life	appge	nn1
265	gotten	a	vvn	rr21
105	people	walked	nn	vvd
108	Holy	Grail	jj	nn1
55	and	commentaries	cc	nn2
33	taming	of	nn1	io
27	therapy	but	nn1	ccb
66	and	unconsciously	cc	rr
24	help	straighten	vvi	vvi
121	justices	are	nn2	vbr
293	had	big	vhd	jj
42	a	spiky	at1	jj
39	and	anatomical	cc	jj
194	of	locations	io	nn2
254	pity	for	nn1	if
132	given	night	jj	nnt1
24	that	wealth	cst	nn1
54	stalls	of	nn2	io
875	the	rocky	at	jj
28	peasantry	and	nn1	cc
153	liked	you	vvd	ppy
41	his	cuts	appge	nn2
74	himself	alone	ppx1	rr
158	so	must	rr	vm
59	Emma	Guinness	np1	np1
140	aggregation	of	nn1	io
173	it	hung	pph1	vvd
31	great	color	jj	nn1
4130	who	took	pnqs	vvd
26	outrageous	to	jj	ii
25	same	overall	da	jj
251	said	nothing	vvn	pn1
29	indoor	soccer	jj	nn1
32	visited	June	vvn	npm1
31	has	of	vhz	rr21
28	protection	after	nn1	ii
27	room	contains	nn1	vvz
70	Differences	Between	nn2	ii
792	first	American	md	jj
34	regimes	on	nn2	ii
25	after	military	ii	jj
116	he	able	pphs1	jk
26	five	restaurants	mc	nn2
1272	ordered	a	vvd	at1
121	to	certain	ii22	jj
40	lean	down	vvi	rp
38	Pack	up	vv0	rp
38	latest	step	jjt	nn1
84	administration	might	nn1	vm
42	went	farther	vvd	rrr
54	about	boxing	ii	nn1
34	other	instructors	jj	nn2
37	exceeded	in	vvn	ii
273	coming	years	vvg	nnt2
46	bloody	hell	jj	nn1
572	observations	and	nn2	cc
25	in	crayon	ii	nn1
60	anyone	under	pn1	rg
31	Mr.	diGENOVA	nnb	nn1
28	board	in	nn1	ii31
95	pathways	for	nn2	if
58	wet	hands	jj	nn2
61	be	impressive	vbi	jj
280	disguised	as	vvn	csa
26	the	opportune	at	jj
144	said	Molly	vvd	np1
81	for	burning	if	vvg
43	Invitational	in	np1	ii
37	their	religions	appge	nn2
1502	All	we	db	ppis2
76	the	zombie	at	nn1
106	tremendous	sense	jj	nn1
157	The	detectives	at	nn2
525	trade	agreements	nn1	nn2
109	as	drug	ii22	nn1
33	launch	party	nn1	nn1
160	different	meaning	jj	nn1
36	be	bloody	vbi	rr
77	most	credible	rgt	jj
117	hospital	system	nn1	nn1
25	Summers	has	np1	vhz
182	reading	at	vvg	ii
27	that	ledge	dd1	nn1
92	plaster	casts	nn1	nn2
296	No	Child	at	nn1
31	grandeur	that	nn1	cst
116	taken	action	vvn	nn1
24	dB	or	nnu	cc
102	washing	away	vvg	rl
198	For	seven	if	mc
39	hook	it	vv0	pph1
232	now	widely	rt	rr
27	this	defect	dd1	nn1
88	raise	in	nn1	ii
107	was	wired	vbdz	vvn
228	workers	must	nn2	vm
106	New	Amsterdam	np1	np1
120	until	thick	cs	jj
84	did	under	vdd	ii
105	membrane	and	nn1	cc
25	Time	by	nnt1	ii
95	alliances	that	nn2	cst
175	toward	Iraq	ii	np1
24	Nina	could	np1	vm
37	rewards	to	nn2	to
31	no	redeeming	at	jj
120	a	securities	at1	nn2
30	ten	are	m	vbr
